doc_id,filename,format,category,sensitivity_level,title,generated
custom_00673,custom_00673.xlsx,xlsx,财务文档,L3,费用报销审批：设备采购,1
custom_00674,custom_00674.xlsx,xlsx,财务文档,L3,费用报销审批：培训费用,1
custom_00675,custom_00675.xlsx,xlsx,合同协议,L3,保密协议 - 华为,1
custom_00676,custom_00676.xlsx,xlsx,财务文档,L3,2025年Q1财务报表,1
custom_00677,custom_00677.xlsx,xlsx,财务文档,L3,费用报销审批：云资源扩容,1
custom_00678,custom_00678.xlsx,xlsx,合同协议,L3,数据处理协议 - 阿里云,1
custom_00679,custom_00679.xlsx,xlsx,财务文档,L3,数据部门预算审批单,1
custom_00680,custom_00680.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00681,custom_00681.xlsx,xlsx,财务文档,L3,采购合同：美团,1
custom_00682,custom_00682.xlsx,xlsx,财务文档,L3,费用报销审批：培训费用,1
custom_00683,custom_00683.xlsx,xlsx,财务文档,L3,2024年Q2财务报表,1
custom_00684,custom_00684.xlsx,xlsx,合同协议,L3,数据处理协议 - 华为,1
custom_00685,custom_00685.xlsx,xlsx,合同协议,L3,数据处理协议 - 百度,1
custom_00686,custom_00686.xlsx,xlsx,合同协议,L3,保密协议 - 阿里云,1
custom_00687,custom_00687.xlsx,xlsx,合同协议,L3,数据处理协议 - 字节跳动,1
custom_00688,custom_00688.xlsx,xlsx,财务文档,L3,采购合同：京东,1
custom_00689,custom_00689.xlsx,xlsx,财务文档,L3,数据部门预算审批单,1
custom_00690,custom_00690.xlsx,xlsx,财务文档,L3,采购合同：百度,1
custom_00691,custom_00691.xlsx,xlsx,财务文档,L3,技术部门预算审批单,1
custom_00692,custom_00692.xlsx,xlsx,财务文档,L3,运维部门预算审批单,1
custom_00693,custom_00693.xlsx,xlsx,财务文档,L3,采购合同：百度,1
custom_00694,custom_00694.xlsx,xlsx,财务文档,L3,产品部门预算审批单,1
custom_00695,custom_00695.xlsx,xlsx,财务文档,L3,2024年Q4财务报表,1
custom_00696,custom_00696.xlsx,xlsx,财务文档,L3,采购合同：美团,1
custom_00697,custom_00697.xlsx,xlsx,财务文档,L3,费用报销审批：云资源扩容,1
custom_00698,custom_00698.xlsx,xlsx,财务文档,L3,市场部门预算审批单,1
custom_00699,custom_00699.xlsx,xlsx,财务文档,L3,2024年Q4财务报表,1
custom_00700,custom_00700.xlsx,xlsx,合同协议,L3,保密协议 - 字节跳动,1
custom_00701,custom_00701.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00702,custom_00702.xlsx,xlsx,合同协议,L3,数据处理协议 - 美团,1
custom_00703,custom_00703.xlsx,xlsx,财务文档,L3,2023年Q3财务报表,1
custom_00704,custom_00704.xlsx,xlsx,合同协议,L3,保密协议 - 京东,1
custom_00705,custom_00705.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00706,custom_00706.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00707,custom_00707.xlsx,xlsx,财务文档,L3,财务部门预算审批单,1
custom_00708,custom_00708.xlsx,xlsx,财务文档,L3,费用报销审批：咨询服务,1
custom_00709,custom_00709.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00710,custom_00710.xlsx,xlsx,合同协议,L3,数据处理协议 - 字节跳动,1
custom_00711,custom_00711.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00712,custom_00712.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00713,custom_00713.xlsx,xlsx,财务文档,L3,2023年Q3财务报表,1
custom_00714,custom_00714.xlsx,xlsx,合同协议,L3,数据处理协议 - 华为,1
custom_00715,custom_00715.xlsx,xlsx,财务文档,L3,2025年Q3财务报表,1
custom_00716,custom_00716.xlsx,xlsx,财务文档,L3,费用报销审批：云资源扩容,1
custom_00717,custom_00717.xlsx,xlsx,合同协议,L3,数据处理协议 - 华为,1
custom_00718,custom_00718.xlsx,xlsx,财务文档,L3,2023年Q3财务报表,1
custom_00719,custom_00719.xlsx,xlsx,合同协议,L3,数据处理协议 - 阿里云,1
custom_00720,custom_00720.xlsx,xlsx,财务文档,L3,产品部门预算审批单,1
custom_00721,custom_00721.xlsx,xlsx,财务文档,L3,市场部门预算审批单,1
custom_00722,custom_00722.xlsx,xlsx,财务文档,L3,2024年Q1财务报表,1
custom_00723,custom_00723.xlsx,xlsx,财务文档,L3,费用报销审批：差旅费,1
custom_00724,custom_00724.xlsx,xlsx,财务文档,L3,市场部门预算审批单,1
custom_00725,custom_00725.xlsx,xlsx,财务文档,L3,人力部门预算审批单,1
custom_00726,custom_00726.xlsx,xlsx,财务文档,L3,2024年Q1财务报表,1
custom_00727,custom_00727.xlsx,xlsx,财务文档,L3,数据部门预算审批单,1
custom_00728,custom_00728.xlsx,xlsx,财务文档,L3,财务部门预算审批单,1
custom_00729,custom_00729.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00730,custom_00730.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00731,custom_00731.xlsx,xlsx,合同协议,L3,数据处理协议 - 美团,1
custom_00732,custom_00732.xlsx,xlsx,合同协议,L3,数据处理协议 - 腾讯,1
custom_00733,custom_00733.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00734,custom_00734.xlsx,xlsx,财务文档,L3,2023年Q1财务报表,1
custom_00735,custom_00735.xlsx,xlsx,财务文档,L3,2024年Q3财务报表,1
custom_00736,custom_00736.xlsx,xlsx,合同协议,L3,保密协议 - 美团,1
custom_00737,custom_00737.xlsx,xlsx,合同协议,L3,保密协议 - 百度,1
custom_00738,custom_00738.xlsx,xlsx,合同协议,L3,技术合作框架协议,1
custom_00739,custom_00739.xlsx,xlsx,合同协议,L3,保密协议 - 阿里云,1
custom_00740,custom_00740.xlsx,xlsx,核心技术,L4,系统安全架构设计 v2.4,1
custom_00741,custom_00741.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2024,1
custom_00742,custom_00742.xlsx,xlsx,敏感人事,L4,裁员计划：数据部门,1
custom_00743,custom_00743.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2024,1
custom_00744,custom_00744.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2025,1
custom_00745,custom_00745.xlsx,xlsx,核心技术,L4,漏洞分析报告：CVE-2024-72907,1
custom_00746,custom_00746.xlsx,xlsx,敏感人事,L4,裁员计划：产品部门,1
custom_00747,custom_00747.xlsx,xlsx,核心技术,L4,系统安全架构设计 v2.9,1
custom_00748,custom_00748.xlsx,xlsx,核心技术,L4,漏洞分析报告：CVE-2024-28938,1
custom_00749,custom_00749.xlsx,xlsx,核心技术,L4,系统安全架构设计 v2.7,1
custom_00750,custom_00750.xlsx,xlsx,核心技术,L4,密钥管理方案,1
custom_00751,custom_00751.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2025,1
custom_00752,custom_00752.xlsx,xlsx,敏感人事,L4,裁员计划：法务部门,1
custom_00753,custom_00753.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2023,1
custom_00754,custom_00754.xlsx,xlsx,核心技术,L4,漏洞分析报告：CVE-2024-70078,1
custom_00755,custom_00755.xlsx,xlsx,敏感人事,L4,裁员计划：技术部门,1
custom_00756,custom_00756.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2024,1
custom_00757,custom_00757.xlsx,xlsx,核心技术,L4,核心算法设计文档：加密方案,1
custom_00758,custom_00758.xlsx,xlsx,核心技术,L4,系统安全架构设计 v3.6,1
custom_00759,custom_00759.xlsx,xlsx,核心技术,L4,核心算法设计文档：风控模型,1
custom_00760,custom_00760.xlsx,xlsx,核心技术,L4,密钥管理方案,1
custom_00761,custom_00761.xlsx,xlsx,核心技术,L4,系统安全架构设计 v2.2,1
custom_00762,custom_00762.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2024,1
custom_00763,custom_00763.xlsx,xlsx,核心技术,L4,核心算法设计文档：特征召回链路,1
custom_00764,custom_00764.xlsx,xlsx,敏感人事,L4,裁员计划：法务部门,1
custom_00765,custom_00765.xlsx,xlsx,核心技术,L4,密钥管理方案,1
custom_00766,custom_00766.xlsx,xlsx,敏感人事,L4,组织架构调整方案（草案）,1
custom_00767,custom_00767.xlsx,xlsx,核心技术,L4,漏洞分析报告：CVE-2024-17313,1
custom_00768,custom_00768.xlsx,xlsx,核心技术,L4,核心算法设计文档：特征召回链路,1
custom_00769,custom_00769.xlsx,xlsx,核心技术,L4,密钥管理方案,1
custom_00770,custom_00770.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2024,1
custom_00771,custom_00771.xlsx,xlsx,核心技术,L4,系统安全架构设计 v2.0,1
custom_00772,custom_00772.xlsx,xlsx,敏感人事,L4,裁员计划：市场部门,1
custom_00773,custom_00773.xlsx,xlsx,敏感人事,L4,组织架构调整方案（草案）,1
custom_00774,custom_00774.xlsx,xlsx,核心技术,L4,漏洞分析报告：CVE-2024-23715,1
custom_00775,custom_00775.xlsx,xlsx,核心技术,L4,漏洞分析报告：CVE-2024-81059,1
custom_00776,custom_00776.xlsx,xlsx,敏感人事,L4,组织架构调整方案（草案）,1
custom_00777,custom_00777.xlsx,xlsx,核心技术,L4,核心算法设计文档：索引算法,1
custom_00778,custom_00778.xlsx,xlsx,核心技术,L4,核心算法设计文档：特征召回链路,1
custom_00779,custom_00779.xlsx,xlsx,核心技术,L4,漏洞分析报告：CVE-2024-55549,1
custom_00780,custom_00780.xlsx,xlsx,核心技术,L4,密钥管理方案,1
custom_00781,custom_00781.xlsx,xlsx,核心技术,L4,密钥管理方案,1
custom_00782,custom_00782.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2023,1
custom_00783,custom_00783.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2025,1
custom_00784,custom_00784.xlsx,xlsx,敏感人事,L4,裁员计划：人力部门,1
custom_00785,custom_00785.xlsx,xlsx,敏感人事,L4,裁员计划：财务部门,1
custom_00786,custom_00786.xlsx,xlsx,核心技术,L4,密钥管理方案,1
custom_00787,custom_00787.xlsx,xlsx,敏感人事,L4,裁员计划：数据部门,1
custom_00788,custom_00788.xlsx,xlsx,敏感人事,L4,裁员计划：市场部门,1
custom_00789,custom_00789.xlsx,xlsx,敏感人事,L4,组织架构调整方案（草案）,1
custom_00790,custom_00790.xlsx,xlsx,核心技术,L4,系统安全架构设计 v2.4,1
custom_00791,custom_00791.xlsx,xlsx,敏感人事,L4,组织架构调整方案（草案）,1
custom_00792,custom_00792.xlsx,xlsx,敏感人事,L4,裁员计划：财务部门,1
custom_00793,custom_00793.xlsx,xlsx,敏感人事,L4,裁员计划：技术部门,1
custom_00794,custom_00794.xlsx,xlsx,核心技术,L4,系统安全架构设计 v3.7,1
custom_00795,custom_00795.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2024,1
custom_00796,custom_00796.xlsx,xlsx,核心技术,L4,核心算法设计文档：风控模型,1
custom_00797,custom_00797.xlsx,xlsx,敏感人事,L4,组织架构调整方案（草案）,1
custom_00798,custom_00798.xlsx,xlsx,核心技术,L4,密钥管理方案,1
custom_00799,custom_00799.xlsx,xlsx,敏感人事,L4,高管薪酬方案 - 2023,1
custom_00800,custom_00800.pdf,pdf,公开报告,L1,技术白皮书：数据安全治理,1
custom_00801,custom_00801.pdf,pdf,行政通知,L1,关于6月考勤安排的通知,1
custom_00802,custom_00802.pdf,pdf,行政通知,L1,假期安排通知,1
custom_00803,custom_00803.pdf,pdf,行政通知,L1,办公区域管理规定,1
custom_00804,custom_00804.pdf,pdf,行政通知,L1,办公区域管理规定,1
custom_00805,custom_00805.pdf,pdf,行政通知,L1,假期安排通知,1
custom_00806,custom_00806.pdf,pdf,行政通知,L1,产品部门培训计划,1
custom_00807,custom_00807.pdf,pdf,公开报告,L1,产品使用手册 v3.8,1
custom_00808,custom_00808.pdf,pdf,公开报告,L1,产品使用手册 v1.9,1
custom_00809,custom_00809.pdf,pdf,行政通知,L1,假期安排通知,1
custom_00810,custom_00810.pdf,pdf,行政通知,L1,办公区域管理规定,1
custom_00811,custom_00811.pdf,pdf,行政通知,L1,员工手册更新说明,1
custom_00812,custom_00812.pdf,pdf,行政通知,L1,办公区域管理规定,1
custom_00813,custom_00813.pdf,pdf,行政通知,L1,办公区域管理规定,1
custom_00814,custom_00814.pdf,pdf,公开报告,L1,2024年度企业社会责任报告,1
custom_00815,custom_00815.pdf,pdf,行政通知,L1,假期安排通知,1
custom_00816,custom_00816.pdf,pdf,公开报告,L1,2024年度企业社会责任报告,1
custom_00817,custom_00817.pdf,pdf,行政通知,L1,员工手册更新说明,1
custom_00818,custom_00818.pdf,pdf,行政通知,L1,假期安排通知,1
custom_00819,custom_00819.pdf,pdf,公开报告,L1,2023年度企业社会责任报告,1
custom_00820,custom_00820.pdf,pdf,公开报告,L1,2023年度企业社会责任报告,1
custom_00821,custom_00821.pdf,pdf,行政通知,L1,安全部门培训计划,1
custom_00822,custom_00822.pdf,pdf,公开报告,L1,2025年度企业社会责任报告,1
custom_00823,custom_00823.pdf,pdf,行政通知,L1,技术部门培训计划,1
custom_00824,custom_00824.pdf,pdf,公开报告,L1,产品使用手册 v1.2,1
custom_00825,custom_00825.pdf,pdf,公开报告,L1,技术白皮书：隐私合规实践,1
custom_00826,custom_00826.pdf,pdf,公开报告,L1,产品使用手册 v3.4,1
custom_00827,custom_00827.pdf,pdf,行政通知,L1,员工手册更新说明,1
custom_00828,custom_00828.pdf,pdf,公开报告,L1,2024年度企业社会责任报告,1
custom_00829,custom_00829.pdf,pdf,公开报告,L1,2024年度企业社会责任报告,1
custom_00830,custom_00830.pdf,pdf,公开报告,L1,技术白皮书：绿色供应链,1
custom_00831,custom_00831.pdf,pdf,公开报告,L1,2025年度企业社会责任报告,1
custom_00832,custom_00832.pdf,pdf,公开报告,L1,产品使用手册 v2.6,1
custom_00833,custom_00833.pdf,pdf,行政通知,L1,办公区域管理规定,1
custom_00834,custom_00834.pdf,pdf,公开报告,L1,产品使用手册 v3.1,1
custom_00835,custom_00835.pdf,pdf,公开报告,L1,2023年度企业社会责任报告,1
custom_00836,custom_00836.pdf,pdf,公开报告,L1,技术白皮书：数据安全治理,1
custom_00837,custom_00837.pdf,pdf,公开报告,L1,技术白皮书：客户成功体系,1
custom_00838,custom_00838.pdf,pdf,公开报告,L1,2024年度企业社会责任报告,1
custom_00839,custom_00839.pdf,pdf,公开报告,L1,2024年度企业社会责任报告,1
custom_00840,custom_00840.pdf,pdf,公开报告,L1,2023年度企业社会责任报告,1
custom_00841,custom_00841.pdf,pdf,公开报告,L1,2023年度企业社会责任报告,1
custom_00842,custom_00842.pdf,pdf,公开报告,L1,产品使用手册 v1.1,1
custom_00843,custom_00843.pdf,pdf,行政通知,L1,员工手册更新说明,1
custom_00844,custom_00844.pdf,pdf,行政通知,L1,员工手册更新说明,1
custom_00845,custom_00845.pdf,pdf,行政通知,L1,员工手册更新说明,1
custom_00846,custom_00846.pdf,pdf,公开报告,L1,产品使用手册 v2.0,1
custom_00847,custom_00847.pdf,pdf,公开报告,L1,产品使用手册 v3.1,1
custom_00848,custom_00848.pdf,pdf,公开报告,L1,产品使用手册 v3.1,1
custom_00849,custom_00849.pdf,pdf,行政通知,L1,市场部门培训计划,1
custom_00850,custom_00850.pdf,pdf,行政通知,L1,员工手册更新说明,1
custom_00851,custom_00851.pdf,pdf,公开报告,L1,2023年度企业社会责任报告,1
custom_00852,custom_00852.pdf,pdf,公开报告,L1,2025年度企业社会责任报告,1
custom_00853,custom_00853.pdf,pdf,行政通知,L1,关于10月考勤安排的通知,1
custom_00854,custom_00854.pdf,pdf,行政通知,L1,假期安排通知,1
custom_00855,custom_00855.pdf,pdf,行政通知,L1,运维部门培训计划,1
custom_00856,custom_00856.pdf,pdf,公开报告,L1,产品使用手册 v2.6,1
custom_00857,custom_00857.pdf,pdf,行政通知,L1,关于6月考勤安排的通知,1
custom_00858,custom_00858.pdf,pdf,行政通知,L1,假期安排通知,1
custom_00859,custom_00859.pdf,pdf,行政通知,L1,关于6月考勤安排的通知,1
custom_00860,custom_00860.pdf,pdf,公开报告,L1,2025年度企业社会责任报告,1
custom_00861,custom_00861.pdf,pdf,公开报告,L1,技术白皮书：隐私合规实践,1
custom_00862,custom_00862.pdf,pdf,行政通知,L1,员工手册更新说明,1
custom_00863,custom_00863.pdf,pdf,行政通知,L1,办公区域管理规定,1
custom_00864,custom_00864.pdf,pdf,公开报告,L1,产品使用手册 v3.3,1
custom_00865,custom_00865.pdf,pdf,公开报告,L1,技术白皮书：绿色供应链,1
custom_00866,custom_00866.pdf,pdf,行政通知,L1,员工手册更新说明,1
custom_00867,custom_00867.pdf,pdf,公开报告,L1,产品使用手册 v2.0,1
custom_00868,custom_00868.pdf,pdf,公开报告,L1,产品使用手册 v2.8,1
custom_00869,custom_00869.pdf,pdf,公开报告,L1,2023年度企业社会责任报告,1
custom_00870,custom_00870.pdf,pdf,行政通知,L1,办公区域管理规定,1
custom_00871,custom_00871.pdf,pdf,行政通知,L1,假期安排通知,1
custom_00872,custom_00872.pdf,pdf,行政通知,L1,关于7月考勤安排的通知,1
custom_00873,custom_00873.pdf,pdf,行政通知,L1,关于1月考勤安排的通知,1
custom_00874,custom_00874.pdf,pdf,公开报告,L1,产品使用手册 v3.4,1
custom_00875,custom_00875.pdf,pdf,公开报告,L1,技术白皮书：隐私合规实践,1
custom_00876,custom_00876.pdf,pdf,公开报告,L1,技术白皮书：数据安全治理,1
custom_00877,custom_00877.pdf,pdf,行政通知,L1,运维部门培训计划,1
custom_00878,custom_00878.pdf,pdf,公开报告,L1,技术白皮书：隐私合规实践,1
custom_00879,custom_00879.pdf,pdf,公开报告,L1,产品使用手册 v2.3,1
custom_00880,custom_00880.pdf,pdf,项目文档,L2,Titan需求规格说明书,1
custom_00881,custom_00881.pdf,pdf,项目文档,L2,Nebula需求规格说明书,1
custom_00882,custom_00882.pdf,pdf,内部备忘,L2,财务部门周报 - 第41周,1
custom_00883,custom_00883.pdf,pdf,项目文档,L2,Atlas测试报告,1
custom_00884,custom_00884.pdf,pdf,项目文档,L2,系统架构设计文档 - 认证模块,1
custom_00885,custom_00885.pdf,pdf,项目文档,L2,Titan需求规格说明书,1
custom_00886,custom_00886.pdf,pdf,项目文档,L2,Apex需求规格说明书,1
custom_00887,custom_00887.pdf,pdf,项目文档,L2,系统架构设计文档 - 消息队列,1
custom_00888,custom_00888.pdf,pdf,项目文档,L2,Phoenix需求规格说明书,1
custom_00889,custom_00889.pdf,pdf,内部备忘,L2,法务部门周报 - 第30周,1
custom_00890,custom_00890.pdf,pdf,项目文档,L2,Phoenix需求规格说明书,1
custom_00891,custom_00891.pdf,pdf,项目文档,L2,系统架构设计文档 - 认证模块,1
custom_00892,custom_00892.pdf,pdf,内部备忘,L2,内部沟通：系统升级事项,1
custom_00893,custom_00893.pdf,pdf,项目文档,L2,系统架构设计文档 - 权限中心,1
custom_00894,custom_00894.pdf,pdf,项目文档,L2,Omega需求规格说明书,1
custom_00895,custom_00895.pdf,pdf,项目文档,L2,Atlas测试报告,1
custom_00896,custom_00896.pdf,pdf,项目文档,L2,系统架构设计文档 - 日志平台,1
custom_00897,custom_00897.pdf,pdf,项目文档,L2,系统架构设计文档 - 消息队列,1
custom_00898,custom_00898.pdf,pdf,内部备忘,L2,关于Phoenix项目进度的备忘录,1
custom_00899,custom_00899.pdf,pdf,内部备忘,L2,数据部门周报 - 第22周,1
custom_00900,custom_00900.pdf,pdf,内部备忘,L2,会议纪要：资源协调讨论会,1
custom_00901,custom_00901.pdf,pdf,内部备忘,L2,内部沟通：资源协调事项,1
custom_00902,custom_00902.pdf,pdf,项目文档,L2,Atlas需求规格说明书,1
custom_00903,custom_00903.pdf,pdf,内部备忘,L2,内部沟通：资源协调事项,1
custom_00904,custom_00904.pdf,pdf,项目文档,L2,Nova需求规格说明书,1
custom_00905,custom_00905.pdf,pdf,内部备忘,L2,内部沟通：需求收敛事项,1
custom_00906,custom_00906.pdf,pdf,内部备忘,L2,内部沟通：系统升级事项,1
custom_00907,custom_00907.pdf,pdf,项目文档,L2,Omega需求规格说明书,1
custom_00908,custom_00908.pdf,pdf,内部备忘,L2,安全部门周报 - 第28周,1
custom_00909,custom_00909.pdf,pdf,内部备忘,L2,内部沟通：系统升级事项,1
custom_00910,custom_00910.pdf,pdf,内部备忘,L2,关于Atlas项目进度的备忘录,1
custom_00911,custom_00911.pdf,pdf,项目文档,L2,Phoenix需求规格说明书,1
custom_00912,custom_00912.pdf,pdf,内部备忘,L2,内部沟通：风险复盘事项,1
custom_00913,custom_00913.pdf,pdf,项目文档,L2,系统架构设计文档 - 认证模块,1
custom_00914,custom_00914.pdf,pdf,项目文档,L2,Titan测试报告,1
custom_00915,custom_00915.pdf,pdf,内部备忘,L2,关于Apex项目进度的备忘录,1
custom_00916,custom_00916.pdf,pdf,项目文档,L2,系统架构设计文档 - 日志平台,1
custom_00917,custom_00917.pdf,pdf,内部备忘,L2,关于Nebula项目进度的备忘录,1
custom_00918,custom_00918.pdf,pdf,项目文档,L2,Atlas测试报告,1
custom_00919,custom_00919.pdf,pdf,项目文档,L2,Phoenix测试报告,1
custom_00920,custom_00920.pdf,pdf,项目文档,L2,系统架构设计文档 - API网关,1
custom_00921,custom_00921.pdf,pdf,项目文档,L2,Apex需求规格说明书,1
custom_00922,custom_00922.pdf,pdf,项目文档,L2,Omega需求规格说明书,1
custom_00923,custom_00923.pdf,pdf,内部备忘,L2,内部沟通：系统升级事项,1
custom_00924,custom_00924.pdf,pdf,内部备忘,L2,数据部门周报 - 第52周,1
custom_00925,custom_00925.pdf,pdf,项目文档,L2,Omega测试报告,1
custom_00926,custom_00926.pdf,pdf,内部备忘,L2,数据部门周报 - 第12周,1
custom_00927,custom_00927.pdf,pdf,项目文档,L2,Apex需求规格说明书,1
custom_00928,custom_00928.pdf,pdf,内部备忘,L2,安全部门周报 - 第24周,1
custom_00929,custom_00929.pdf,pdf,内部备忘,L2,关于Omega项目进度的备忘录,1
custom_00930,custom_00930.pdf,pdf,内部备忘,L2,内部沟通：资源协调事项,1
custom_00931,custom_00931.pdf,pdf,内部备忘,L2,关于Apex项目进度的备忘录,1
custom_00932,custom_00932.pdf,pdf,项目文档,L2,Nova测试报告,1
custom_00933,custom_00933.pdf,pdf,内部备忘,L2,内部沟通：资源协调事项,1
custom_00934,custom_00934.pdf,pdf,项目文档,L2,Nova需求规格说明书,1
custom_00935,custom_00935.pdf,pdf,内部备忘,L2,技术部门周报 - 第5周,1
custom_00936,custom_00936.pdf,pdf,内部备忘,L2,法务部门周报 - 第33周,1
custom_00937,custom_00937.pdf,pdf,内部备忘,L2,会议纪要：风险复盘讨论会,1
custom_00938,custom_00938.pdf,pdf,项目文档,L2,Titan测试报告,1
custom_00939,custom_00939.pdf,pdf,项目文档,L2,Atlas测试报告,1
custom_00940,custom_00940.pdf,pdf,内部备忘,L2,会议纪要：预算使用讨论会,1
custom_00941,custom_00941.pdf,pdf,项目文档,L2,Atlas测试报告,1
custom_00942,custom_00942.pdf,pdf,内部备忘,L2,关于Phoenix项目进度的备忘录,1
custom_00943,custom_00943.pdf,pdf,项目文档,L2,系统架构设计文档 - 认证模块,1
custom_00944,custom_00944.pdf,pdf,项目文档,L2,系统架构设计文档 - 数据层,1
custom_00945,custom_00945.pdf,pdf,内部备忘,L2,关于Phoenix项目进度的备忘录,1
custom_00946,custom_00946.pdf,pdf,项目文档,L2,Omega测试报告,1
custom_00947,custom_00947.pdf,pdf,内部备忘,L2,法务部门周报 - 第7周,1
custom_00948,custom_00948.pdf,pdf,内部备忘,L2,会议纪要：系统升级讨论会,1
custom_00949,custom_00949.pdf,pdf,内部备忘,L2,会议纪要：需求收敛讨论会,1
custom_00950,custom_00950.pdf,pdf,内部备忘,L2,会议纪要：系统升级讨论会,1
custom_00951,custom_00951.pdf,pdf,内部备忘,L2,内部沟通：预算使用事项,1
custom_00952,custom_00952.pdf,pdf,项目文档,L2,系统架构设计文档 - 消息队列,1
custom_00953,custom_00953.pdf,pdf,内部备忘,L2,数据部门周报 - 第37周,1
custom_00954,custom_00954.pdf,pdf,项目文档,L2,Titan测试报告,1
custom_00955,custom_00955.pdf,pdf,项目文档,L2,Nebula需求规格说明书,1
custom_00956,custom_00956.pdf,pdf,项目文档,L2,系统架构设计文档 - 认证模块,1
custom_00957,custom_00957.pdf,pdf,内部备忘,L2,会议纪要：预算使用讨论会,1
custom_00958,custom_00958.pdf,pdf,项目文档,L2,Nova需求规格说明书,1
custom_00959,custom_00959.pdf,pdf,项目文档,L2,Nebula需求规格说明书,1
custom_00960,custom_00960.pdf,pdf,财务文档,L3,财务部门预算审批单,1
custom_00961,custom_00961.pdf,pdf,合同协议,L3,保密协议 - 美团,1
custom_00962,custom_00962.pdf,pdf,财务文档,L3,2025年Q4财务报表,1
custom_00963,custom_00963.pdf,pdf,财务文档,L3,数据部门预算审批单,1
custom_00964,custom_00964.pdf,pdf,合同协议,L3,保密协议 - 字节跳动,1
custom_00965,custom_00965.pdf,pdf,财务文档,L3,费用报销审批：云资源扩容,1
custom_00966,custom_00966.pdf,pdf,财务文档,L3,采购合同：百度,1
custom_00967,custom_00967.pdf,pdf,财务文档,L3,安全部门预算审批单,1
custom_00968,custom_00968.pdf,pdf,合同协议,L3,数据处理协议 - 美团,1
custom_00969,custom_00969.pdf,pdf,财务文档,L3,2024年Q4财务报表,1
custom_00970,custom_00970.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_00971,custom_00971.pdf,pdf,合同协议,L3,保密协议 - 百度,1
custom_00972,custom_00972.pdf,pdf,财务文档,L3,费用报销审批：设备采购,1
custom_00973,custom_00973.pdf,pdf,财务文档,L3,采购合同：百度,1
custom_00974,custom_00974.pdf,pdf,财务文档,L3,采购合同：阿里云,1
custom_00975,custom_00975.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_00976,custom_00976.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_00977,custom_00977.pdf,pdf,合同协议,L3,保密协议 - 字节跳动,1
custom_00978,custom_00978.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_00979,custom_00979.pdf,pdf,合同协议,L3,保密协议 - 字节跳动,1
custom_00980,custom_00980.pdf,pdf,合同协议,L3,数据处理协议 - 京东,1
custom_00981,custom_00981.pdf,pdf,合同协议,L3,保密协议 - 京东,1
custom_00982,custom_00982.pdf,pdf,合同协议,L3,数据处理协议 - 华为,1
custom_00983,custom_00983.pdf,pdf,财务文档,L3,采购合同：百度,1
custom_00984,custom_00984.pdf,pdf,财务文档,L3,数据部门预算审批单,1
custom_00985,custom_00985.pdf,pdf,财务文档,L3,费用报销审批：差旅费,1
custom_00986,custom_00986.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_00987,custom_00987.pdf,pdf,财务文档,L3,费用报销审批：云资源扩容,1
custom_00988,custom_00988.pdf,pdf,合同协议,L3,保密协议 - 字节跳动,1
custom_00989,custom_00989.pdf,pdf,合同协议,L3,保密协议 - 华为,1
custom_00990,custom_00990.pdf,pdf,财务文档,L3,采购合同：美团,1
custom_00991,custom_00991.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_00992,custom_00992.pdf,pdf,财务文档,L3,费用报销审批：设备采购,1
custom_00993,custom_00993.pdf,pdf,合同协议,L3,数据处理协议 - 腾讯,1
custom_00994,custom_00994.pdf,pdf,财务文档,L3,采购合同：字节跳动,1
custom_00995,custom_00995.pdf,pdf,财务文档,L3,采购合同：美团,1
custom_00996,custom_00996.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_00997,custom_00997.pdf,pdf,合同协议,L3,数据处理协议 - 阿里云,1
custom_00998,custom_00998.pdf,pdf,合同协议,L3,保密协议 - 腾讯,1
